"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PMPCB|9512",4302.73531338374,0.270491862274636,0.0612555307243131,4.41579493437111,1.00639457603615e-05,3.79111578572913e-05
"NAB2|4665",1561.44132992509,-0.480310627670717,0.108782927584252,-4.41531257097966,1.00864140370292e-05,3.79881866545833e-05
"SLC4A7|9497",1411.2538159388,0.427600415801987,0.0968812745230747,4.41365390687696,1.01640400595064e-05,3.82728821223502e-05
"MST1R|4486",143.116873638854,-1.05694558419418,0.239504664825156,-4.41304800875498,1.01925383107906e-05,3.83725090959793e-05
"MAD2L2|10459",1320.23275177064,0.445521461774628,0.101008140792361,4.41074806723223,1.03014116111333e-05,3.87746287724903e-05
"ITGAD|3681",5.5678033048346,1.44852009218081,0.328449036392477,4.41018219474972,1.03283683035471e-05,3.88683141781477e-05
"TMED8|283578",1125.33296201868,0.248931041255438,0.0564512174725013,4.40966647666541,1.03529944335732e-05,3.89531933420056e-05
"ERI2|112479",1047.12183436015,0.333906024748598,0.0757222872871785,4.40961355911307,1.0355524477009e-05,3.89549185417393e-05
"ARMCX2|9823",3318.63256569866,-0.687126482777064,0.155843770741843,-4.40907249296026,1.03814273202623e-05,3.90445481515065e-05
"CTTN|2017",12422.7088097395,0.240464781995657,0.0545425032243285,4.40875955044907,1.03964372694696e-05,3.90931819340884e-05
"SRY|6736",1.51875921899755,-1.70262370968608,0.386225531934044,-4.40836653434096,1.04153172210134e-05,3.91563455300193e-05
"SRD5A3|79644",1068.24415939762,0.407454263507825,0.0924648607162199,4.40658494861444,1.05013135201162e-05,3.9464515657108e-05
"TMEM87B|84910",6755.49181859928,0.377616569288123,0.0856937692012452,4.40658139801646,1.05014855808651e-05,3.9464515657108e-05
"KIF15|56992",86.7467367188407,1.14963980055609,0.26090516788884,4.40635120361396,1.05126464687914e-05,3.949856480432e-05
"EI24|9538",7091.53532979911,0.253502048176126,0.0575369190199989,4.40590237527339,1.05344403213704e-05,3.95725429970777e-05
"KIAA0895|23366",625.668571414734,0.471740563118143,0.107072463279998,4.40580657871414,1.05390975188384e-05,3.95821307852518e-05
"LGALS9B|284194",2.60318828767301,-2.06512279542327,0.468736612635116,-4.40572112302832,1.05432536487193e-05,3.95898332396497e-05
"RRP1B|23076",2213.38285383955,0.221469336644501,0.0502693147231224,4.40565656930731,1.0546394250985e-05,3.95937200818071e-05
"RAD51|5888",78.1749693706182,0.763423545526154,0.17336505625594,4.40356068295047,1.06488479054154e-05,3.99703762198277e-05
"KIF26A|26153",154.456547795401,-0.985666058570397,0.223839421672386,-4.40345159581867,1.06542063712699e-05,3.99825086433307e-05
"PROCA1|147011",42.0501505040256,-0.53296547198575,0.121051804641863,-4.40278832325177,1.06868424240732e-05,4.00969816010967e-05
"C5orf38|153571",196.831405382512,0.660063872221224,0.149933961603353,4.40236398186694,1.07077720143187e-05,4.01674950586999e-05
"PARP11|57097",1418.34374092655,0.377510647659588,0.0857657132344976,4.40164995337253,1.07430780705884e-05,4.02918993054279e-05
"SHC3|53358",12.8356662135779,-0.977748019974851,0.222170315756405,-4.40089404674063,1.07805759589206e-05,4.04244727632108e-05
"ADAM15|8751",8381.2127498602,0.423562457434542,0.0962504635793806,4.40062771318724,1.07938175842587e-05,4.0466056553426e-05
"TMEM229A|730130",10.1223854043287,-1.50646082012222,0.342420865577886,-4.39944224070528,1.08529457740507e-05,4.06796183538017e-05
"RPL23A|6147",12101.1207333807,0.351560660996357,0.0799149157395785,4.39918703214303,1.08657152859013e-05,4.07193654745663e-05
"RUNDC3A|10900",52.9316591177287,-0.865046349298764,0.196640586869504,-4.39912412320469,1.08688651751364e-05,4.07230543172822e-05
"LOC375190|375190",234.206980783644,-0.530983395239524,0.12070454379068,-4.39903402609539,1.08733779113141e-05,4.07318469367053e-05
"CLPB|81570",673.476408798558,0.395460058943822,0.0899036062079145,4.39871186067071,1.08895290018778e-05,4.07842248317691e-05
"MUSTN1|389125",266.426473954489,-1.05809716809199,0.240599466863434,-4.39775358559949,1.09377056272318e-05,4.09565022541009e-05
"ASGR1|432",21.2766241730886,-0.774553696489469,0.176129468097349,-4.39763831036703,1.09435147042989e-05,4.0970096359614e-05
"MTMR10|54893",2602.98625668844,-0.23322316331826,0.0530358756706536,-4.39746040522736,1.09524856783355e-05,4.09955201395499e-05
"KCNT2|343450",72.653984160778,-1.16311597430825,0.264593785269671,-4.39585522812946,1.10337457917812e-05,4.12914606197903e-05
"C2orf18|54978",4331.30171599073,0.297823399924259,0.0677618204429802,4.39515051362692,1.1069602630975e-05,4.14174049891535e-05
"ASB1|51665",1166.00465483224,-0.409514381065272,0.0931756041056389,-4.39508157737277,1.10731161694e-05,4.14223094421258e-05
"MYBPC2|4606",33.9534616377197,-2.17500219259957,0.494879320365307,-4.39501531604522,1.10764943758661e-05,4.14267057951793e-05
"FLJ12825|440101",7.98661077015621,1.1131098671733,0.253295315634124,4.39451422299945,1.11020735173135e-05,4.15141166222074e-05
"TMPRSS7|344805",3.20397737330159,-1.5544912562448,0.353799676408876,-4.39370457322952,1.11435226723594e-05,4.16608238277772e-05
"ZDHHC21|340481",544.276166548642,0.425058843750896,0.0967484269912342,4.39344449279168,1.11568685340204e-05,4.1702427505914e-05
"C12orf54|121273",5.19104433736618,-1.55778641955716,0.354585038154888,-4.39326607705511,1.11660326465727e-05,4.17283871062796e-05
"MUC2|4583",269.46149023292,1.98109022125323,0.450978332484701,4.39287229241871,1.1186284367325e-05,4.17957634666297e-05
"ESRRG|2104",724.584876927807,0.702246662453133,0.1599231782475,4.3911499893175,1.12752724931024e-05,4.21198846310668e-05
"PHF15|23338",2641.42488108163,-0.422707542711523,0.0962775031892487,-4.39051210001389,1.13084021999535e-05,4.22352538967478e-05
"ATPAF2|91647",982.691538708231,0.28886259248884,0.0658003124131766,4.38998816107437,1.1335683218824e-05,4.23287376747388e-05
"GPR39|2863",112.843620960004,-0.932805077609942,0.212498562441519,-4.38970064970042,1.1350680357958e-05,4.23763240284693e-05
"SLC1A2|6506",106.130503257218,0.950192029979563,0.216506562370568,4.38874470859333,1.1400680360983e-05,4.25545443009698e-05
"RIPK4|54101",2200.12521777636,-0.527165257401752,0.120121633014555,-4.38859549418443,1.14085038887299e-05,4.25752958181316e-05
"NEK3|4752",587.439976913087,0.526956571542049,0.120084851652222,4.38820187802014,1.14291663535851e-05,4.26439431109462e-05
"AKAP9|10142",5558.64722624527,0.501644623343127,0.114340895452722,4.38727212478887,1.14781147101777e-05,4.28180811594706e-05
"GRPEL1|80273",1591.21373307641,0.265030824246154,0.0604211877016621,4.38638885343962,1.15248012597972e-05,4.29837143376609e-05
"LOC728855|728855",873.023658673128,0.509215552853491,0.116098164544585,4.38607754783185,1.15412989147405e-05,4.30367095164971e-05
"EMCN|51705",1073.15152882319,-0.605601108581969,0.138076382106082,-4.38598621534489,1.15461433595595e-05,4.3046238278453e-05
"COX5A|9377",3685.14876337899,0.380525894098384,0.0867647695871296,4.38571894916702,1.15603308075113e-05,4.30905888672448e-05
"C3orf34|84984",135.784141764817,-0.392386223909645,0.0894839445724778,-4.38499024360544,1.15990977008733e-05,4.32265224464769e-05
"DEGS1|8560",10046.9156782308,0.586373918841909,0.133748897461006,4.38414020581266,1.16444762351863e-05,4.33870369729895e-05
"PCDHA6|56142",214.841388349999,1.77925431856537,0.405893585832268,4.38354874447469,1.1676150810527e-05,4.34964373993581e-05
"IL25|64806",1.24679404455362,-1.65474043944211,0.377536314833748,-4.3829967460767,1.1705786202502e-05,4.35981995520003e-05
"SUV39H2|79723",642.576729253671,0.455814999253315,0.104022164463909,4.38190266086477,1.1764737167867e-05,4.38090856320276e-05
"GPR135|64582",91.0237078594187,-0.533958077269428,0.121871583277216,-4.38131730885006,1.17963930682509e-05,4.3918267996131e-05
"FHL5|9457",113.595006457038,-0.882418949146054,0.201413834351977,-4.38112382888257,1.18068743512828e-05,4.393989158438e-05
"IRAK4|51135",1044.67957087799,-0.257707636643807,0.0588219641435772,-4.38114640331925,1.18056509809476e-05,4.393989158438e-05
"SFRS2B|10929",5141.52728892072,0.270558392552189,0.0617578599205236,4.38095479507177,1.18160386006908e-05,4.39652959806077e-05
"TSNARE1|203062",730.924636800325,0.33840748363967,0.0772669116224421,4.37972058846183,1.18831577612318e-05,4.42062871810018e-05
"GLI2|2736",304.036688605754,-0.834340175338633,0.190542156818977,-4.37876945064335,1.1935131060572e-05,4.43732976658869e-05
"TBRG4|9238",2340.29695365379,0.290241908698948,0.0662831118384386,4.37882140184361,1.19322866835878e-05,4.43732976658869e-05
"RASA4|10156",683.437309881064,-0.639489860974496,0.146042917292549,-4.37878038065677,1.19345325783293e-05,4.43732976658869e-05
"MCM10|55388",42.7481411984074,1.19341073964142,0.272584132903368,4.37813722658789,1.19697978190615e-05,4.44933876235326e-05
"RXRB|6257",2930.26442763668,-0.153945204681182,0.0351634984581302,-4.37798317663094,1.19782593940522e-05,4.45160410879747e-05
"APOC2|344",61.3400056677304,1.07442087312266,0.245443919140936,4.37745973452178,1.20070534219904e-05,4.46142342621083e-05
"ZNF282|8427",2413.3897325279,0.270784644369254,0.0618605886921471,4.37733701043212,1.20138139050377e-05,4.46305354571777e-05
"SPNS3|201305",22.1079464869855,-0.845101358803253,0.193066461168869,-4.37725617223629,1.20182690107141e-05,4.46382675778154e-05
"SFT2D1|113402",1613.00483749887,0.355898937739729,0.0813125956696103,4.37692260109146,1.20366692640276e-05,4.4697781498823e-05
"TMEM63B|55362",2939.80593422866,0.343486171532686,0.0784853640990648,4.37643598237163,1.20635600633215e-05,4.47799540052824e-05
"ZFHX4|79776",640.185873503687,-1.19269069922637,0.27252539220096,-4.37643879564398,1.20634044358045e-05,4.47799540052824e-05
"HOXD10|3236",293.005857663623,-0.852300600352467,0.194823042653365,-4.37474227249856,1.21576031063814e-05,4.51201354678316e-05
"SDF4|51150",10142.4047113765,0.247345420335124,0.056543597153242,4.37441961226448,1.21755979393072e-05,4.51780030088145e-05
"HDDC3|374659",973.429403437439,0.352445853236978,0.0805757339365115,4.37409423430983,1.21937700789955e-05,4.52365054913219e-05
"C16orf71|146562",71.9601751544295,0.470335882822157,0.107537405357507,4.37369565741827,1.22160656038628e-05,4.53102788324734e-05
"CDK12|51755",3298.46702245609,0.341357974830458,0.0780530699682385,4.3734086944865,1.22321417685438e-05,4.5360959565661e-05
"EPAS1|2034",12084.2546187713,-0.464784073213734,0.106300865590727,-4.37234514160231,1.2291900114972e-05,4.55735768261138e-05
"CBR3|874",678.406169836416,0.798636286476197,0.182687869008155,4.37158904317039,1.2334552696402e-05,4.57227012528758e-05
"PLAC8L1|153770",4.70356060775591,1.52021285056565,0.34780710224995,4.3708505109052,1.23763506741637e-05,4.58685996112826e-05
"EIF3J|8669",3591.70104203233,0.304779467524314,0.0697398414661951,4.37023459068299,1.24113126324426e-05,4.59814560213804e-05
"TOMM40L|84134",860.680295205888,-0.31058230082967,0.0710677582368036,-4.37022791396887,1.24116921438196e-05,4.59814560213804e-05
"TRPM8|79054",21960.1067409642,1.27551663364349,0.291904502652144,4.36963672041569,1.244534013734e-05,4.60970299946185e-05
"CSTF3|1479",1449.63008770197,0.217950769079924,0.0498846483518393,4.36909502784714,1.24762471683971e-05,4.62024080349957e-05
"UGGT1|56886",6023.99202354147,0.381206547015822,0.0872629632088623,4.36848042970316,1.2511402621042e-05,4.63234743628066e-05
"HLA-J|3137",34.2098803102993,-0.825480479059789,0.188966295194718,-4.36840060926836,1.25159753363686e-05,4.63312827166166e-05
"ZNF230|7773",258.284749016711,-0.245437397074392,0.0561978736108452,-4.36737871567842,1.25746581738389e-05,4.6539351891171e-05
"COL16A1|1307",3308.13350879721,-0.604596627009997,0.138448594197085,-4.36693944432066,1.2599964191148e-05,4.66054930398385e-05
"PRKAR1A|5573",14558.2474982465,-0.244854813830408,0.0560695767489779,-4.36698166862605,1.25975295784461e-05,4.66054930398385e-05
"CYTSB|92521",1459.0559737664,0.564069005553559,0.129167521484746,4.36695694915978,1.25989548245394e-05,4.66054930398385e-05
"CD274|29126",39.5716970824715,-0.779405207108693,0.178483929692026,-4.36680886875114,1.26074958937516e-05,4.66241809797441e-05
"NIT2|56954",1752.88636494782,0.404137980001834,0.0925595769405158,4.36624705255035,1.26399509322246e-05,4.67350132285656e-05
"ADAMTS15|170689",60.7001654412977,-0.99251753000447,0.227349502421326,-4.3656023850236,1.26772903533629e-05,4.68638578916827e-05
"HS3ST4|9951",241.580139672403,1.13391055767312,0.259741922685418,4.3655276974539,1.26816230864518e-05,4.68706607980986e-05
"FAM40B|57464",97.2647312337517,-1.00297571607012,0.229815502210107,-4.36426484038121,1.2755097509339e-05,4.7132955131287e-05
"AGTPBP1|23287",784.977911385758,0.397781254260663,0.0911487264329487,4.36409009568861,1.27652962828831e-05,4.71613745775277e-05
"VAT1L|57687",20.3958213011721,-1.09921732913364,0.251911290988816,-4.36350957044813,1.27992338633573e-05,4.72774686310026e-05
"LOC400657|400657",467.450329324127,-0.362618580098159,0.0831301990953119,-4.36205595613217,1.28845904108623e-05,4.75834097950246e-05
"PRPS1|5631",2410.32176270499,0.402077887705987,0.0921771646116016,4.36201188656849,1.28871866485153e-05,4.75836530385489e-05
"ANAPC10|10393",255.964810897773,-0.279829881450609,0.0641527894189624,-4.36192851448944,1.28920996516253e-05,4.75924487532024e-05
"RPL3L|6123",10.0194460826823,-4.55738115363071,1.04485422672016,-4.36173873549475,1.29032897339204e-05,4.76244089197983e-05
"TAF4|6874",916.062674453997,0.286921883424122,0.0657910559015464,4.36110774469843,1.29405619869135e-05,4.77526036428392e-05
"MAVS|57506",6575.48874978828,0.370788424913485,0.0850315713443936,4.36059711764849,1.29707996006999e-05,4.78547942890252e-05
"DEFB131|644414",2.65791621610146,-4.43184046668106,1.01640898044504,-4.3602925121151,1.29888694020388e-05,4.7912061417289e-05
"FAS|355",904.253476684725,-0.583808664344587,0.133947618836476,-4.35848482724656,1.30966000184196e-05,4.82999731999178e-05
"RUNDC1|146923",3162.27326310949,0.326789233350252,0.0749916998963994,4.35767203306111,1.31453165555055e-05,4.84701329071138e-05
"MRPL11|65003",1476.2696911369,-0.305965178401003,0.070214862215313,-4.35755577590916,1.31522987902599e-05,4.84863710548592e-05
"UPK3BL|100134938",726.9780970517,-1.05327991019904,0.241761757288479,-4.35668536666959,1.32046868212516e-05,4.86699599517122e-05
"GBGT1|26301",236.993546731765,-0.448468951065378,0.102954446968529,-4.35599397860361,1.32464417659173e-05,4.88142930448901e-05
"WDR5|11091",2229.46286608862,0.228394065739348,0.0524474804584323,4.35471949735247,1.33237417305374e-05,4.90895304159003e-05
"HIST1H3H|8357",71.142200912772,1.08871143511482,0.250017867132811,4.35453452827231,1.33349961896812e-05,4.91213718603242e-05
"LOC728024|728024",47.9211784357201,-0.460939329417992,0.105863743810495,-4.35408113133721,1.33626215366589e-05,4.92134935364023e-05
"CETP|1071",21.8559008332558,1.12663454603606,0.258794525550483,4.35339404355478,1.34045896804735e-05,4.93583921952816e-05
"GNB3|2784",41.9718655049187,-0.910203954303883,0.209182906036771,-4.3512348668867,1.35372947454175e-05,4.9837280283394e-05
"IPPK|64768",846.499564000935,0.311931811360776,0.0717014011257493,4.35042839419152,1.35871820480756e-05,5.00111486424079e-05
"PABPC3|5042",960.86406137995,0.562084764470246,0.12920349044043,4.3503837439237,1.35899491699636e-05,5.00115448417154e-05
"POR|5447",8132.37832061833,-0.795255146531466,0.182836212145433,-4.3495494530312,1.36417518494621e-05,5.01923583504469e-05
"POLQ|10721",43.1440116132963,1.09000664001089,0.250638941023408,4.34891176750182,1.36814738832276e-05,5.03286612625383e-05
"POLE|5426",1916.44637377583,0.337047840220014,0.0775212765976651,4.34781075612687,1.37503167398745e-05,5.0572013747964e-05
"SFRS1|6426",9560.13506378035,0.233892670116834,0.0537999595225765,4.34745067082595,1.37729033794684e-05,5.06451795171888e-05
"KLK14|43847",64.289799364311,1.46226843443488,0.33638975004625,4.3469470583864,1.38045522396388e-05,5.07516334049672e-05
"SLC9A2|6549",1924.63147746073,0.631049069861307,0.145206975433946,4.34585919839897,1.38731542927088e-05,5.09938753859243e-05
"HBA1|3039",245.427899221126,-1.9096246055449,0.439462173769178,-4.3453674048131,1.39042741374592e-05,5.109827538693e-05
"STX1B|112755",48.5756213812383,-0.672552899792118,0.154783023342139,-4.34513349894631,1.39190986487345e-05,5.11427608615576e-05
"SETD7|80854",11297.0873029448,0.406455335175009,0.0935511700360553,4.34473812586586,1.39441909295704e-05,5.12249483161891e-05
"RRAGA|10670",5380.4027267667,-0.253100485150988,0.0582788847769411,-4.34291915707919,1.40601883293616e-05,5.16409846745399e-05
"HIST2H3D|653604",4.19973364539711,1.0940046792428,0.251912966707378,4.34278827938857,1.40685699220757e-05,5.16616788487862e-05
"ANO4|121601",486.820867130786,-0.865855405871509,0.199380279848974,-4.34273342643201,1.4072084200093e-05,5.16644949985841e-05
"UNC93A|54346",19.2235952835079,1.14029585589988,0.262610426860191,4.34215758122563,1.41090275842135e-05,5.17900182941899e-05
"NPPC|4880",18.3420033609184,-1.61890773473508,0.372840991340479,-4.34208623068671,1.41136115178593e-05,5.17967339175146e-05
"GSTA1|2938",679.510718079034,-1.56382683953623,0.36018273272144,-4.34175960552131,1.4134613775162e-05,5.18636901545212e-05
"HES5|388585",5.20638339909761,-1.40272918763051,0.323099260324968,-4.3414806527866,1.41525742530161e-05,5.19194613398298e-05
"TM9SF3|56889",27838.1665841088,0.300353825132544,0.0691984855499882,4.3404681872058,1.42179452726305e-05,5.21491049057571e-05
"PPM1G|5496",5913.05483517792,0.300555147721119,0.0692521158105071,4.34001393608711,1.42473680175836e-05,5.22468322095671e-05
"ABAT|18",6435.54818011755,0.769422813155609,0.177295435625948,4.33977789918355,1.42626795124321e-05,5.22927838236079e-05
"CHN1|1123",925.616079444517,-0.826138498080839,0.190400950688983,-4.33894103517542,1.43170926560805e-05,5.24820521242871e-05
"FAM125B|89853",1218.9550549411,-0.355468117404556,0.0819275290829378,-4.33881164711686,1.43255231560749e-05,5.25027212921437e-05
"AMOTL2|51421",4092.35185485769,-0.631329288869616,0.14551081028768,-4.33871055780293,1.43321130971321e-05,5.25166381121531e-05
